"album_name","track_name","line","lyric"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",30,"Dance in the kitchen, chase me down through the hallway"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",31,"No one knows about the words that we whisper"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",32,"No one knows how much I miss you"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",33,"I wish I could fly"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",34,"I'd pick you up and we'd go back in time"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",35,"I write this in the sky"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",36,"I miss you like it was the very first night"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",37,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",38,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",39,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",40,"To you, to you"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",41,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",42,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",43,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",44,"To you, to you"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",45,"I remember the night at the hotel"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",46,"I was riding in the car when we both fell"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",47,"I'm the one on the phone as you whisper"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",48,"""Do you know how much I miss you?"""
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",49,"I wish that we could go back in time"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",50,"And I'd say to you"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",51,"""I miss you like it was the very first night"""
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",52,"I wish I could fly"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",53,"I'd pick you up and we'd go back in time"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",54,"I write this in the sky"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",55,"I miss you like it was the very first night"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",56,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",57,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",58,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",59,"To you, to you"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",60,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",61,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",62,"Take me away"
"Red (Taylor's Version)","The Very First Night (Taylor's Version) [From The Vault]",63,"To you, to you"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",1,"I walked through the door with you, the air was cold"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",2,"But something 'bout it felt like home somehow"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",3,"And I left my scarf there at your sister's house"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",4,"And you've still got it in your drawer, even now"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",5,"Oh, your sweet disposition and my wide-eyed gaze"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",6,"We're singing in the car, getting lost upstate"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",7,"Autumn leaves falling down like pieces into place"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",8,"And I can picture it after all these days"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",9,"And I know it's long gone and"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",10,"That magic's not here no more"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",11,"And I might be okay, but I'm not fine at all"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",12,"Oh, oh, oh"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",13,"'Cause there we are again on that little town street"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",14,"You almost ran the red 'cause you were lookin' over at me"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",15,"Wind in my hair, I was there"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",16,"I remember it all too well"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",17,"Photo album on the counter, your cheeks were turning red"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",18,"You used to be a little kid with glasses in a twin-sized bed"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",19,"And your mother's telling stories 'bout you on the tee-ball team"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",20,"You taught me 'bout your past, thinking your future was me"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",21,"And you were tossing me the car keys, ""fuck the patriarchy"""
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",22,"Key chain on the ground, we were always skipping town"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",23,"And I was thinking on the drive down, any time now"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",24,"He's gonna say it's love, you never called it what it was"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",25,"'Til we were dead and gone and buried"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",26,"Check the pulse and come back swearing it's the same"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",27,"After three months in the grave"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",28,"And then you wondered where it went to as I reached for you"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",29,"But all I felt was shame and you held my lifeless frame"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",30,"And I know it's long gone and"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",31,"There was nothing else I could do"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",32,"And I forget about you long enough"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",33,"To forget why I needed to"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",34,"'Cause there we are again in the middle of the night"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",35,"We're dancing 'round the kitchen in the refrigerator light"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",36,"Down the stairs, I was there"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",37,"I remember it all too well"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",38,"And there we are again when nobody had to know"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",39,"You kept me like a secret, but I kept you like an oath"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",40,"Sacred prayer and we'd swear"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",41,"To remember it all too well, yeah"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",42,"Well, maybe we got lost in translation"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",43,"Maybe I asked for too much"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",44,"But maybe this thing was a masterpiece"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",45,"'Til you tore it all up"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",46,"Running scared, I was there"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",47,"I remember it all too well"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",48,"And you call me up again just to break me like a promise"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",49,"So casually cruel in the name of being honest"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",50,"I'm a crumpled up piece of paper lying here"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",51,"'Cause I remember it all, all, all"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",52,"They say all's well that ends well, but I'm in a new Hell"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",53,"Every time you double-cross my mind"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",54,"You said if we had been closer in age maybe it would have been fine"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",55,"And that made me want to die"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",56,"The idea you had of me, who was she?"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",57,"A never-needy, ever-lovely jewel whose shine reflects on you"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",58,"Not weeping in a party bathroom"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",59,"Some actress asking me what happened, you"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",60,"That's what happened, you"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",61,"You who charmed my dad with self-effacing jokes"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",62,"Sipping coffee like you're on a late-night show"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",63,"But then he watched me watch the front door all night, willing you to come"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",64,"And he said, ""It's supposed to be fun turning twenty-one"""
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",65,"Time won't fly, it's like I'm paralyzed by it"
"Red (Taylor's Version)","All Too Well (10 Minute Version) [Taylor's Version] [From The Vault]",66,"I'd like to be my old self again, but I'm still trying to find it"
